State,District,Year,Crop,Season,Area (Hectare),Production (Bales),Production (Nuts),Production (Tonnes),Yield (Bales/Hectare),Yield (Nuts/Hectare),Yield (Tonne/Hectare),Avg_Temp,Total_Rainfall,Avg_Humidity,Temp_Stress,Rain_Deviation,Yield_Class
Assam,Nalbari,2017,Sugarcane,Whole Year,187.0,,,6259.0,,,33.47,24.842657534246573,1991.28,79.96000000000001,0.1573424657534268,61.24152173913035,0
Assam,Nalbari,2018,Sugarcane,Whole Year,196.0,,,6521.0,,,33.27,24.37082191780822,1634.85,78.97131506849314,0.6291780821917783,-295.1884782608697,0
Assam,Nalbari,2019,Sugarcane,Whole Year,116.0,,,3817.0,,,32.91,24.202931506849318,2136.75,78.86558904109587,0.7970684931506824,206.71152173913038,0
Assam,Nalbari,2020,Sugarcane,Whole Year,163.0,,,5602.0,,,34.37,24.1068306010929,2238.08,81.25158469945356,0.8931693989071015,308.0415217391303,0
Assam,Nalbari,2021,Sugarcane,Whole Year,105.0,,,4092.0,,,38.97,24.25027397260274,1374.27,78.80353424657534,0.7497260273972586,-555.7684782608696,0
Assam,Nalbari,2022,Sugarcane,Whole Year,62.0,,,2763.0,,,44.56,24.249616438356167,2105.7200000000003,79.61112328767125,0.750383561643833,175.68152173913063,0
Assam,Sivasagar,2015,Sugarcane,Whole Year,99.0,,,3489.0,,,35.24,24.41312328767124,2348.35,76.84071232876713,0.5868767123287597,25.059347826087105,0
Assam,Sivasagar,2016,Sugarcane,Whole Year,159.0,,,6116.0,,,38.47,24.78207650273224,2140.9,77.15155737704919,0.2179234972677584,-182.3906521739127,0
Assam,Sivasagar,2017,Sugarcane,Whole Year,131.0,,,4900.0,,,37.4,24.67501369863014,2616.35,76.69852054794521,0.3249863013698615,293.0593478260871,0
Assam,Sivasagar,2018,Sugarcane,Whole Year,119.0,,,4173.0,,,35.07,24.25958904109589,2077.45,77.05586301369863,0.7404109589041106,-245.84065217391299,0
Assam,Sivasagar,2019,Sugarcane,Whole Year,121.0,,,4962.0,,,41.01,24.434520547945205,2369.37,76.11624657534247,0.5654794520547952,46.07934782608709,0
Assam,Sivasagar,2020,Sugarcane,Whole Year,89.0,,,3191.0,,,35.85,24.065765027322403,2689.05,78.4568306010929,0.9342349726775971,365.7593478260874,0
Assam,Sivasagar,2021,Sugarcane,Whole Year,95.0,,,3702.0,,,38.97,24.41098630136986,1842.69,76.0451506849315,0.58901369863014,-480.60065217391275,0
Assam,Sivasagar,2022,Sugarcane,Whole Year,73.0,,,3253.0,,,44.56,23.828109589041095,2441.82,77.01523287671233,1.1718904109589054,118.52934782608736,0
Assam,Sonitpur,2015,Sugarcane,Whole Year,2710.0,,,103373.0,,,38.15,19.982246575342465,1816.34,81.1981095890411,5.017753424657535,124.67413043478246,0
Assam,Sonitpur,2016,Sugarcane,Whole Year,2672.0,,,103431.0,,,38.71,20.308743169398905,1477.2,80.45808743169398,4.691256830601095,-214.46586956521742,0
Assam,Sonitpur,2017,Sugarcane,Whole Year,2602.0,,,94591.0,,,36.35,20.240712328767124,1648.16,79.50046575342465,4.759287671232876,-43.50586956521738,0
Assam,Sonitpur,2018,Sugarcane,Whole Year,2564.0,,,93583.0,,,36.5,19.683205479452056,1571.03,79.4650410958904,5.316794520547944,-120.63586956521749,0
Assam,Sonitpur,2019,Sugarcane,Whole Year,2033.0,,,92396.0,,,45.45,19.588164383561644,1860.51,78.95893150684932,5.411835616438356,168.84413043478253,0
Assam,Sonitpur,2020,Sugarcane,Whole Year,1383.0,,,46584.0,,,33.68,19.388251366120212,1846.64,81.52800546448087,5.611748633879788,154.97413043478264,0
Assam,Sonitpur,2021,Sugarcane,Whole Year,1045.0,,,41282.0,,,39.5,19.77632876712329,1310.49,78.25161643835618,5.223671232876711,-381.17586956521745,0
Assam,Sonitpur,2022,Sugarcane,Whole Year,970.0,,,29665.0,,,30.58,19.433726027397263,1988.98,80.20386301369862,5.566273972602737,297.31413043478256,0
Assam,Tinsukia,2015,Sugarcane,Whole Year,250.0,,,8812.0,,,35.25,24.387671232876716,2604.92,75.84109589041095,0.6123287671232838,-85.5836956521739,0
Assam,Tinsukia,2016,Sugarcane,Whole Year,251.0,,,9655.0,,,38.47,24.66846994535519,2452.96,77.0427868852459,0.33153005464480856,-237.54369565217394,0
Assam,Tinsukia,2017,Sugarcane,Whole Year,234.0,,,8751.0,,,37.4,24.758301369863016,2899.6400000000003,75.99109589041096,0.2416986301369839,209.13630434782635,0
Assam,Tinsukia,2018,Sugarcane,Whole Year,250.0,,,8766.0,,,35.06,24.37356164383561,2169.55,75.67356164383561,0.6264383561643889,-520.9536956521738,0
Assam,Tinsukia,2019,Sugarcane,Whole Year,247.0,,,10129.0,,,41.01,24.67183561643836,2594.4500000000003,75.3010410958904,0.3281643835616386,-96.0536956521737,0
Assam,Tinsukia,2020,Sugarcane,Whole Year,244.0,,,8746.0,,,35.84,24.390628415300544,3398.95,76.64658469945354,0.6093715846994563,708.4463043478258,0
Assam,Tinsukia,2021,Sugarcane,Whole Year,275.0,,,10716.0,,,38.97,24.55572602739726,2215.91,75.35178082191781,0.4442739726027405,-474.5936956521741,0
Assam,Tinsukia,2022,Sugarcane,Whole Year,275.0,,,12255.0,,,44.56,23.96153424657534,3192.16,76.32265753424657,1.03846575342466,501.6563043478259,0
Assam,Udalguri,2015,Sugarcane,Whole Year,705.0,,,26765.0,,,37.96,24.775506849315068,1972.23,77.84060273972602,0.22449315068493192,104.18543478260858,0
Assam,Udalguri,2016,Sugarcane,Whole Year,745.0,,,30010.0,,,40.28,24.938005464480877,1823.83,77.99289617486339,0.06199453551912271,-44.21456521739151,0
Assam,Udalguri,2017,Sugarcane,Whole Year,747.0,,,29805.0,,,39.9,24.757260273972605,1925.33,77.98178082191781,0.2427397260273949,57.28543478260849,0
Assam,Udalguri,2018,Sugarcane,Whole Year,733.0,,,25811.0,,,35.21,24.306191780821912,1591.24,77.27027397260274,0.6938082191780879,-276.8045652173914,0
Assam,Udalguri,2019,Sugarcane,Whole Year,758.0,,,29402.0,,,38.79,24.188575342465757,2058.03,76.71819178082191,0.8114246575342428,189.98543478260876,0
Assam,Udalguri,2020,Sugarcane,Whole Year,767.0,,,28063.0,,,36.59,24.01800546448088,2136.79,79.42101092896175,0.9819945355191209,268.7454347826085,0
Assam,Udalguri,2021,Sugarcane,Whole Year,671.0,,,24870.0,,,37.06,24.39128767123288,1322.49,75.64106849315068,0.608712328767119,-545.5545652173914,0
Assam,Udalguri,2022,Sugarcane,Whole Year,613.0,,,23076.0,,,37.64,24.16,2054.58,77.52312328767124,0.8399999999999999,186.5354347826085,0
Assam,West karbi anglong,2020,Sugarcane,Whole Year,5053.0,,,232842.0,,,46.08,23.193551912568307,1825.89,79.26846994535519,1.8064480874316935,233.703125,0
Assam,West karbi anglong,2021,Sugarcane,Whole Year,5002.0,,,215751.0,,,43.13,23.536794520547947,1209.29,75.74109589041096,1.4632054794520535,-382.89687500000014,0
Assam,West karbi anglong,2022,Sugarcane,Whole Year,5003.0,,,252406.0,,,50.45,23.31608219178082,1694.64,76.73186301369863,1.6839178082191815,102.453125,0
Bihar,Arwal,2015,Sugarcane,Whole Year,18.0,,,1989.0,,,110.5,26.62890410958904,1069.66,54.09046575342466,1.6289041095890404,86.91375000000005,1
Bihar,Arwal,2016,Sugarcane,Whole Year,18.0,,,2205.0,,,122.5,26.694043715846995,1178.81,55.921612021857925,1.6940437158469948,196.0637499999999,1
Bihar,Arwal,2017,Sugarcane,Whole Year,17.0,,,692.0,,,40.71,27.016273972602736,860.5600000000001,54.06243835616439,2.016273972602736,-122.18624999999997,0
Bihar,Arwal,2018,Sugarcane,Whole Year,17.0,,,1606.0,,,94.47,26.96810958904109,765.0600000000002,49.29572602739727,1.9681095890410916,-217.68624999999986,1
Bihar,Arwal,2019,Sugarcane,Whole Year,20.0,,,1212.0,,,60.6,26.61378082191781,962.71,56.23128767123287,1.6137808219178105,-20.036249999999995,1
Bihar,Arwal,2020,Sugarcane,Whole Year,14.0,,,767.0,,,54.79,25.279863387978143,1217.0700000000002,63.95508196721311,0.2798633879781427,234.32375000000013,0
Bihar,Aurangabad,2015,Sugarcane,Whole Year,65.0,,,6613.0,,,101.74,26.62890410958904,1069.66,54.09046575342466,1.6289041095890404,31.618888888888932,1
Bihar,Aurangabad,2016,Sugarcane,Whole Year,46.0,,,5635.0,,,122.5,26.694043715846995,1178.81,55.921612021857925,1.6940437158469948,140.7688888888888,1
Bihar,Aurangabad,2017,Sugarcane,Whole Year,47.0,,,1913.0,,,40.7,27.016273972602736,860.5600000000001,54.06243835616439,2.016273972602736,-177.4811111111111,0
Bihar,Aurangabad,2018,Sugarcane,Whole Year,47.0,,,4441.0,,,94.49,26.96810958904109,765.0600000000002,49.29572602739727,1.9681095890410916,-272.981111111111,1
Bihar,Aurangabad,2019,Sugarcane,Whole Year,3.0,,,182.0,,,60.67,26.61378082191781,962.71,56.23128767123287,1.6137808219178105,-75.33111111111111,1
Bihar,Aurangabad,2020,Sugarcane,Whole Year,60.0,,,3287.0,,,54.78,25.279863387978143,1217.0700000000002,63.95508196721311,0.2798633879781427,179.028888888889,0
Bihar,Aurangabad,2021,Sugarcane,Whole Year,57.0,,,3263.0,,,57.25,25.76205479452054,1249.13,60.64865753424658,0.7620547945205409,211.08888888888896,1
Bihar,Banka,2015,Sugarcane,Whole Year,2589.0,,,146909.0,,,56.74,26.240493150684927,1054.75,59.18287671232877,1.2404931506849266,-256.36799999999994,1
Bihar,Banka,2016,Sugarcane,Whole Year,2714.0,,,188621.0,,,69.5,26.25937158469945,1257.6799999999998,60.924426229508185,1.2593715846994513,-53.4380000000001,1
Bihar,Banka,2017,Sugarcane,Whole Year,862.0,,,50665.0,,,58.78,25.870273972602742,1435.19,64.88668493150685,0.8702739726027424,124.07200000000012,1
Bihar,Banka,2018,Sugarcane,Whole Year,857.0,,,75779.0,,,88.42,25.543232876712327,1034.32,60.89816438356165,0.5432328767123273,-276.798,1
Bihar,Banka,2019,Sugarcane,Whole Year,540.0,,,36233.0,,,67.1,25.75764383561644,1296.76,63.83115068493152,0.7576438356164417,-14.357999999999947,1
Bihar,Banka,2020,Sugarcane,Whole Year,199.0,,,13924.0,,,69.97,24.523715846994538,1633.72,71.61737704918032,0.47628415300546223,322.6020000000001,1
Bihar,Banka,2021,Sugarcane,Whole Year,321.0,,,13482.0,,,42.0,25.306164383561644,1518.66,66.70463013698631,0.30616438356164366,207.54200000000014,0
Bihar,Banka,2022,Sugarcane,Whole Year,288.0,,,14725.0,,,51.13,25.41542465753425,1129.6799999999998,66.86479452054795,0.41542465753424906,-181.4380000000001,0
Bihar,Begusarai,2015,Sugarcane,Whole Year,2601.0,,,155828.0,,,59.91,26.677698630136987,945.55,56.06178082191781,1.6776986301369874,-181.42363636363643,1
Bihar,Begusarai,2016,Sugarcane,Whole Year,2569.0,,,146188.0,,,56.9,26.659426229508192,1076.7,57.89117486338797,1.6594262295081919,-50.27363636363634,1
Bihar,Begusarai,2017,Sugarcane,Whole Year,2123.0,,,135942.0,,,64.03,26.477315068493148,1126.4599999999998,60.22202739726028,1.477315068493148,-0.5136363636365786,1
Bihar,Begusarai,2018,Sugarcane,Whole Year,2137.0,,,130998.0,,,61.3,26.44731506849315,780.1300000000001,54.2221095890411,1.4473150684931504,-346.8436363636363,1
Bihar,Begusarai,2019,Sugarcane,Whole Year,4049.0,,,320028.0,,,79.04,26.29353424657534,1071.66,60.34331506849316,1.2935342465753408,-55.313636363636306,1
Bihar,Begusarai,2020,Sugarcane,Whole Year,4288.0,,,275895.0,,,64.34,24.910245901639342,1443.52,68.53232240437158,0.08975409836065751,316.5463636363636,1
Bihar,Begusarai,2021,Sugarcane,Whole Year,4187.0,,,174388.0,,,41.65,25.43528767123288,1493.7000000000005,65.42394520547944,0.4352876712328815,366.7263636363641,0
Bihar,Begusarai,2022,Sugarcane,Whole Year,4405.0,,,375951.0,,,85.35,25.890136986301368,957.12,63.66301369863014,0.8901369863013677,-169.85363636363638,1
Bihar,Bhagalpur,2015,Sugarcane,Whole Year,5921.0,,,335727.0,,,56.7,26.51027397260274,1054.5,58.17449315068493,1.5102739726027394,-343.9131818181818,1
Bihar,Bhagalpur,2016,Sugarcane,Whole Year,5909.0,,,328042.0,,,55.52,26.379672131147544,1333.74,60.94904371584699,1.3796721311475437,-64.67318181818177,0
Bihar,Bhagalpur,2017,Sugarcane,Whole Year,1765.0,,,97260.0,,,55.1,26.021068493150683,1369.2999999999995,64.78060273972602,1.0210684931506826,-29.113181818182284,0
Bihar,Bhagalpur,2018,Sugarcane,Whole Year,1725.0,,,97615.0,,,56.59,25.83205479452055,1009.56,59.60991780821917,0.8320547945205483,-388.85318181818184,1
Bihar,Bhagalpur,2019,Sugarcane,Whole Year,1731.0,,,97998.0,,,56.61,25.92528767123288,1346.26,63.72361643835616,0.9252876712328799,-52.15318181818179,1
Bihar,Bhagalpur,2020,Sugarcane,Whole Year,3219.0,,,194265.0,,,60.35,24.59606557377049,1843.36,72.0456830601093,0.4039344262295117,444.9468181818181,1
Bihar,Bhagalpur,2021,Sugarcane,Whole Year,1539.0,,,64027.0,,,41.6,25.244054794520554,1692.13,67.8316712328767,0.24405479452055445,293.7168181818183,0
Bihar,Bhagalpur,2022,Sugarcane,Whole Year,1508.0,,,59608.0,,,39.53,25.366712328767125,1309.18,68.72969863013698,0.36671232876712523,-89.23318181818172,0
Bihar,Bhojpur,2015,Sugarcane,Whole Year,209.0,,,9843.0,,,47.1,26.737424657534245,899.56,52.64430136986301,1.7374246575342447,48.01846153846145,0
Bihar,Bhojpur,2016,Sugarcane,Whole Year,205.0,,,11143.0,,,54.36,26.729918032786884,970.33,54.71964480874317,1.729918032786884,118.78846153846155,0
Bihar,Bhojpur,2017,Sugarcane,Whole Year,47.0,,,2999.0,,,63.81,27.05158904109589,757.3100000000001,53.12610958904109,2.051589041095891,-94.23153846153843,1
Bihar,Bhojpur,2018,Sugarcane,Whole Year,2.0,,,119.0,,,59.5,26.958602739726032,659.8699999999999,48.70471232876713,1.9586027397260324,-191.6715384615386,1
Bihar,Bhojpur,2019,Sugarcane,Whole Year,1.0,,,61.0,,,61.0,26.60460273972603,878.5899999999999,56.19635616438356,1.6046027397260296,27.048461538461424,1
Bihar,Bhojpur,2021,Sugarcane,Whole Year,2.0,,,115.0,,,57.5,25.591205479452054,1191.73,61.6127397260274,0.5912054794520536,340.1884615384615,1
Bihar,Bhojpur,2022,Sugarcane,Whole Year,1.0,,,69.0,,,69.0,26.39972602739726,643.52,56.90676712328767,1.3997260273972607,-208.0215384615385,1
Bihar,Buxar,2015,Sugarcane,Whole Year,392.0,,,17102.0,,,43.63,26.737424657534245,899.56,52.64430136986301,1.7374246575342447,31.889999999999873,0
Bihar,Buxar,2016,Sugarcane,Whole Year,162.0,,,8695.0,,,53.67,26.729918032786884,970.33,54.71964480874317,1.729918032786884,102.65999999999997,0
Bihar,Buxar,2017,Sugarcane,Whole Year,117.0,,,7540.0,,,64.44,27.05158904109589,757.3100000000001,53.12610958904109,2.051589041095891,-110.36000000000001,1
Bihar,Buxar,2018,Sugarcane,Whole Year,6.0,,,354.0,,,59.0,26.958602739726032,659.8699999999999,48.70471232876713,1.9586027397260324,-207.80000000000018,1
Bihar,Buxar,2019,Sugarcane,Whole Year,63.0,,,3817.0,,,60.59,26.60460273972603,878.5899999999999,56.19635616438356,1.6046027397260296,10.919999999999845,1
Bihar,Buxar,2020,Sugarcane,Whole Year,7.0,,,384.0,,,54.86,25.1631693989071,1155.9500000000005,64.11978142076504,0.16316939890710103,288.2800000000004,0
Bihar,Buxar,2021,Sugarcane,Whole Year,39.0,,,2233.0,,,57.26,25.591205479452054,1191.73,61.6127397260274,0.5912054794520536,324.05999999999995,1
Bihar,Buxar,2022,Sugarcane,Whole Year,29.0,,,2136.0,,,73.66,26.39972602739726,643.52,56.90676712328767,1.3997260273972607,-224.1500000000001,1
Bihar,Darbhanga,2015,Sugarcane,Whole Year,2502.0,,,119598.0,,,47.8,26.49293150684932,1011.12,56.38408219178083,1.4929315068493203,-178.60727272727274,0
Bihar,Darbhanga,2016,Sugarcane,Whole Year,2227.0,,,128231.0,,,57.58,26.55882513661202,1148.65,57.49811475409835,1.5588251366120183,-41.07727272727266,1
Bihar,Darbhanga,2017,Sugarcane,Whole Year,2238.0,,,132675.0,,,59.28,26.45939726027397,1070.16,59.43183561643836,1.4593972602739704,-119.56727272727267,1
Bihar,Darbhanga,2018,Sugarcane,Whole Year,2093.0,,,80326.0,,,38.38,26.354986301369863,804.62,54.0152602739726,1.3549863013698626,-385.10727272727274,0
Bihar,Darbhanga,2019,Sugarcane,Whole Year,1479.0,,,86772.0,,,58.67,26.250383561643837,1058.17,59.702684931506845,1.2503835616438366,-131.55727272727268,1
Bihar,Darbhanga,2020,Sugarcane,Whole Year,1100.0,,,21898.0,,,19.91,24.784371584699453,1658.61,68.71811475409837,0.21562841530054655,468.88272727272715,0
Bihar,Darbhanga,2021,Sugarcane,Whole Year,948.0,,,48072.0,,,50.71,25.20780821917808,1673.56,66.38969863013698,0.20780821917808012,483.8327272727272,0
Bihar,Darbhanga,2022,Sugarcane,Whole Year,889.0,,,41176.0,,,46.32,25.480986301369867,1140.71,66.58939726027397,0.4809863013698674,-49.01727272727271,0
Bihar,Gaya,2015,Sugarcane,Whole Year,200.0,,,21813.0,,,109.07,25.6426301369863,1165.16,57.54257534246575,0.6426301369862983,12.00500000000011,1
Bihar,Gaya,2016,Sugarcane,Whole Year,192.0,,,13130.0,,,68.39,25.846284153005463,1319.0899999999997,58.241092896174855,0.8462841530054632,165.93499999999972,1
Bihar,Gaya,2017,Sugarcane,Whole Year,142.0,,,7775.0,,,54.75,25.854821917808216,1117.28,58.94753424657535,0.8548219178082164,-35.875,0
Bihar,Gaya,2018,Sugarcane,Whole Year,149.0,,,10186.0,,,68.36,25.841506849315078,881.03,53.44556164383561,0.8415068493150777,-272.125,1
Bihar,Gopalganj,2015,Sugarcane,Whole Year,23675.0,,,1345728.0,,,56.84,26.374493150684927,982.54,53.75224657534247,1.374493150684927,-104.76181818181817,1
Bihar,Gopalganj,2016,Sugarcane,Whole Year,21481.0,,,1153526.0,,,53.7,26.74469945355192,865.44,52.23871584699455,1.7446994535519202,-221.86181818181808,0
Bihar,Gopalganj,2017,Sugarcane,Whole Year,24634.0,,,1402526.0,,,56.93,26.649479452054795,1006.68,54.71838356164383,1.6494794520547948,-80.62181818181818,1
Bihar,Gopalganj,2018,Sugarcane,Whole Year,18290.0,,,1041951.0,,,56.97,26.40490410958904,805.9499999999999,51.18416438356165,1.4049041095890402,-281.3518181818182,1
Bihar,Gopalganj,2019,Sugarcane,Whole Year,16261.0,,,1078901.0,,,66.35,26.051041095890408,1094.47,58.96852054794521,1.0510410958904082,7.168181818181893,1
Bihar,Gopalganj,2020,Sugarcane,Whole Year,13413.0,,,764339.0,,,56.98,24.67846994535519,1542.7,66.48849726775956,0.32153005464481055,455.3981818181819,1
Bihar,Gopalganj,2021,Sugarcane,Whole Year,7838.0,,,588853.0,,,75.13,25.152410958904103,1663.86,64.41643835616438,0.1524109589041025,576.5581818181818,1
Bihar,Gopalganj,2022,Sugarcane,Whole Year,7367.0,,,466540.0,,,63.33,25.37632876712329,999.67,64.38227397260273,0.3763287671232902,-87.63181818181818,1
Bihar,Jamui,2015,Sugarcane,Whole Year,800.0,,,53088.0,,,66.36,26.28926027397261,963.44,57.23767123287672,1.2892602739726087,-168.04142857142847,1
Bihar,Jamui,2016,Sugarcane,Whole Year,903.0,,,51163.0,,,56.66,26.3344262295082,1077.68,58.80833333333333,1.3344262295081997,-53.80142857142846,1
Bihar,Jamui,2017,Sugarcane,Whole Year,319.0,,,16929.0,,,53.07,26.07917808219178,1237.87,61.67956164383562,1.0791780821917811,106.38857142857137,0
Bihar,Jamui,2018,Sugarcane,Whole Year,46.0,,,2103.0,,,45.72,25.95419178082192,821.45,56.224,0.9541917808219189,-310.0314285714285,0
Bihar,Jamui,2019,Sugarcane,Whole Year,25.0,,,1467.0,,,58.68,25.926109589041097,1110.86,61.122465753424656,0.9261095890410971,-20.621428571428623,1
Bihar,Jamui,2020,Sugarcane,Whole Year,25.0,,,1526.0,,,61.04,24.63877049180328,1304.22,68.84032786885246,0.3612295081967183,172.7385714285715,1
Bihar,Jamui,2021,Sugarcane,Whole Year,1.0,,,42.0,,,42.0,25.28131506849315,1404.85,65.08890410958904,0.28131506849315,273.3685714285714,0
Bihar,Jehanabad,2015,Sugarcane,Whole Year,18.0,,,1989.0,,,110.5,26.558438356164384,995.49,55.17542465753424,1.558438356164384,-27.55090909090916,1
Bihar,Jehanabad,2016,Sugarcane,Whole Year,17.0,,,2083.0,,,122.53,26.597459016393444,1181.08,57.17934426229508,1.5974590163934437,158.03909090909076,1
Bihar,Jehanabad,2017,Sugarcane,Whole Year,39.0,,,1587.0,,,40.69,26.647315068493157,953.24,57.52657534246576,1.6473150684931568,-69.80090909090916,0
Bihar,Jehanabad,2019,Sugarcane,Whole Year,143.0,,,8664.0,,,60.59,26.52619178082192,997.49,57.36279452054794,1.5261917808219216,-25.55090909090916,1
Bihar,Kaimur (bhabua),2015,Sugarcane,Whole Year,141.0,,,6141.0,,,43.55,26.431068493150686,978.59,52.95139726027397,1.4310684931506863,44.46399999999994,0
Bihar,Kaimur (bhabua),2016,Sugarcane,Whole Year,120.0,,,6441.0,,,53.68,26.471010928961743,1100.26,54.78150273224043,1.4710109289617428,166.1339999999999,0
Bihar,Kaimur (bhabua),2017,Sugarcane,Whole Year,74.0,,,4769.0,,,64.45,26.954602739726027,740.99,51.65452054794521,1.9546027397260275,-193.13600000000008,1
Bihar,Kaimur (bhabua),2018,Sugarcane,Whole Year,54.0,,,3209.0,,,59.43,26.785315068493148,757.5,48.47495890410959,1.7853150684931478,-176.6260000000001,1
Bihar,Kaimur (bhabua),2019,Sugarcane,Whole Year,64.0,,,3877.0,,,60.58,26.318904109589045,932.89,55.81509589041095,1.3189041095890452,-1.2360000000001037,1
Bihar,Kaimur (bhabua),2020,Sugarcane,Whole Year,64.0,,,3507.0,,,54.8,25.00775956284153,1163.8200000000002,63.13459016393443,0.007759562841531675,229.69400000000007,0
Bihar,Kaimur (bhabua),2021,Sugarcane,Whole Year,44.0,,,2514.0,,,57.14,25.57887671232877,1119.45,58.946082191780825,0.5788767123287712,185.32399999999996,1
Bihar,Kaimur (bhabua),2022,Sugarcane,Whole Year,27.0,,,1862.0,,,68.96,26.28687671232877,701.74,54.56183561643836,1.2868767123287697,-232.38600000000008,1
Bihar,Katihar,2015,Sugarcane,Whole Year,223.0,,,11393.0,,,51.09,26.435890410958905,1042.04,59.85843835616439,1.4358904109589048,-303.6165217391306,0
Bihar,Katihar,2016,Sugarcane,Whole Year,226.0,,,12667.0,,,56.05,26.39707650273224,1302.0700000000002,61.80322404371584,1.39707650273224,-43.586521739130376,0
Bihar,Katihar,2018,Sugarcane,Whole Year,237.0,,,13435.0,,,56.69,25.624082191780825,1004.49,62.30808219178083,0.6240821917808255,-341.16652173913053,1
Bihar,Khagaria,2015,Sugarcane,Whole Year,7.0,,,375.0,,,53.57,26.51027397260274,1054.5,58.17449315068493,1.5102739726027394,-364.8115,0
Bihar,Khagaria,2019,Sugarcane,Whole Year,11.0,,,672.0,,,61.09,25.92528767123288,1346.26,63.72361643835616,0.9252876712328799,-73.05150000000003,1
Bihar,Khagaria,2020,Sugarcane,Whole Year,10.0,,,602.0,,,60.2,24.59606557377049,1843.36,72.0456830601093,0.4039344262295117,424.0484999999999,1
Bihar,Khagaria,2021,Sugarcane,Whole Year,10.0,,,544.0,,,54.4,25.244054794520554,1692.13,67.8316712328767,0.24405479452055445,272.8185000000001,0
Bihar,Khagaria,2022,Sugarcane,Whole Year,2.0,,,150.0,,,75.0,25.366712328767125,1309.18,68.72969863013698,0.36671232876712523,-110.13149999999996,1
Bihar,Kishanganj,2015,Sugarcane,Whole Year,82.0,,,4392.0,,,53.56,24.934821917808215,1650.33,63.895808219178086,0.06517808219178534,-514.8282142857142,0
Bihar,Kishanganj,2016,Sugarcane,Whole Year,85.0,,,4893.0,,,57.56,25.19016393442623,1936.8600000000004,63.57379781420766,0.1901639344262307,-228.2982142857138,1
Bihar,Kishanganj,2017,Sugarcane,Whole Year,86.0,,,5119.0,,,59.52,24.71334246575342,1787.84,67.49945205479452,0.28665753424657936,-377.31821428571425,1
Bihar,Kishanganj,2018,Sugarcane,Whole Year,92.0,,,5215.0,,,56.68,24.18621917808219,1538.7,65.02802739726029,0.8137808219178098,-626.4582142857141,1
Bihar,Kishanganj,2019,Sugarcane,Whole Year,75.0,,,4584.0,,,61.12,24.35158904109589,1964.14,67.01309589041095,0.6484109589041083,-201.01821428571407,1
Bihar,Kishanganj,2020,Sugarcane,Whole Year,78.0,,,4256.0,,,54.56,23.549262295081963,3252.9700000000003,73.04964480874317,1.450737704918037,1087.811785714286,0
Bihar,Kishanganj,2021,Sugarcane,Whole Year,70.0,,,3809.0,,,54.41,23.97449315068493,2460.1,70.25479452054795,1.0255068493150716,294.94178571428574,0
Bihar,Kishanganj,2022,Sugarcane,Whole Year,64.0,,,4289.0,,,67.02,23.8132602739726,2417.94,74.61832876712329,1.186739726027401,252.7817857142859,1
Bihar,Madhepura,2015,Sugarcane,Whole Year,252.0,,,21536.0,,,85.46,26.195260273972604,1133.71,59.35112328767122,1.195260273972604,-381.49428571428575,1
Bihar,Madhepura,2016,Sugarcane,Whole Year,313.0,,,20872.0,,,66.68,26.156885245901645,1427.74,61.37680327868853,1.1568852459016448,-87.46428571428578,1
Bihar,Madhepura,2017,Sugarcane,Whole Year,182.0,,,11112.0,,,61.05,25.907068493150685,1290.52,64.43035616438357,0.9070684931506854,-224.6842857142858,1
Bihar,Madhepura,2018,Sugarcane,Whole Year,210.0,,,14127.0,,,67.27,25.68997260273972,1005.43,59.39512328767124,0.6899726027397186,-509.77428571428584,1
Bihar,Madhepura,2019,Sugarcane,Whole Year,211.0,,,12881.0,,,61.05,25.746438356164383,1354.23,63.67969863013699,0.7464383561643828,-160.97428571428577,1
Bihar,Madhepura,2020,Sugarcane,Whole Year,218.0,,,6452.0,,,29.6,24.39183060109289,2121.0600000000004,72.40136612021858,0.6081693989071084,605.8557142857146,0
Bihar,Madhepura,2021,Sugarcane,Whole Year,197.0,,,10750.0,,,54.57,24.921342465753423,1950.1,69.02435616438358,0.0786575342465774,434.8957142857141,0
Bihar,Madhubani,2015,Sugarcane,Whole Year,93.0,,,4138.0,,,44.49,25.91558904109589,1137.0400000000002,57.6366301369863,0.9155890410958882,-161.24791666666647,0
Bihar,Madhubani,2016,Sugarcane,Whole Year,11.0,,,582.0,,,52.91,26.1646174863388,1242.89,57.39928961748634,1.1646174863387984,-55.39791666666656,0
Bihar,Madhubani,2017,Sugarcane,Whole Year,15.0,,,857.0,,,57.13,26.136246575342465,1085.5,58.84526027397259,1.136246575342465,-212.78791666666666,1
Bihar,Madhubani,2018,Sugarcane,Whole Year,24.0,,,1428.0,,,59.5,25.942465753424656,860.1599999999999,53.81284931506849,0.9424657534246563,-438.1279166666668,1
Bihar,Madhubani,2019,Sugarcane,Whole Year,25.0,,,2111.0,,,84.44,25.85054794520548,1103.3100000000002,58.98717808219178,0.8505479452054807,-194.9779166666665,1
Bihar,Madhubani,2020,Sugarcane,Whole Year,30.0,,,1295.0,,,43.17,24.498415300546448,1774.4300000000003,67.87521857923495,0.5015846994535522,476.14208333333363,0
Bihar,Madhubani,2021,Sugarcane,Whole Year,30.0,,,1453.0,,,48.43,24.84728767123288,1732.3999999999996,66.68306849315069,0.1527123287671195,434.112083333333,0
