State,District,Year,Crop,Season,Area (Hectare),Production (Bales),Production (Nuts),Production (Tonnes),Yield (Bales/Hectare),Yield (Nuts/Hectare),Yield (Tonne/Hectare),Avg_Temp,Total_Rainfall,Avg_Humidity,Temp_Stress,Rain_Deviation,Yield_Class
Arunachal Pradesh,Dibang valley,2022,Potato,Whole Year,179.0,,,1031.0,,,5.76,4.45627397260274,1510.79,80.24115068493151,20.54372602739726,228.91625,0
Arunachal Pradesh,East kameng,2015,Potato,Whole Year,159.0,,,979.0,,,6.16,15.092739726027396,1976.33,85.82076712328765,9.907260273972604,-35.0,0
Arunachal Pradesh,East kameng,2016,Potato,Whole Year,159.0,,,979.0,,,6.16,15.456065573770491,1829.19,84.59959016393444,9.543934426229509,-182.13999999999987,0
Arunachal Pradesh,East kameng,2017,Potato,Whole Year,164.0,,,1031.0,,,6.29,15.31345205479452,2162.53,84.32805479452055,9.68654794520548,151.20000000000027,0
Arunachal Pradesh,East kameng,2018,Potato,Whole Year,168.0,,,1063.0,,,6.33,14.783890410958904,1804.89,84.68926027397261,10.216109589041096,-206.43999999999983,0
Arunachal Pradesh,East kameng,2019,Potato,Whole Year,118.0,,,750.0,,,6.36,14.782821917808215,2046.2900000000004,83.52216438356166,10.217178082191785,34.96000000000049,0
Arunachal Pradesh,East kameng,2020,Potato,Whole Year,118.0,,,756.0,,,6.41,14.743524590163934,2334.19,85.3227868852459,10.256475409836066,322.8600000000001,0
Arunachal Pradesh,East kameng,2021,Potato,Whole Year,121.0,,,776.0,,,6.41,14.894438356164384,1748.68,83.69802739726028,10.105561643835616,-262.64999999999986,0
Arunachal Pradesh,East kameng,2022,Potato,Whole Year,126.0,,,808.0,,,6.41,14.693835616438356,2188.54,84.2805205479452,10.306164383561644,177.21000000000004,0
Arunachal Pradesh,East siang,2015,Potato,Whole Year,701.0,,,4468.0,,,6.37,23.830657534246573,3056.29,72.87063013698629,1.1693424657534273,-319.88125000000036,0
Arunachal Pradesh,East siang,2016,Potato,Whole Year,701.0,,,4468.0,,,6.37,24.128169398907104,3157.81,73.6914480874317,0.8718306010928956,-218.36125000000038,0
Arunachal Pradesh,East siang,2017,Potato,Whole Year,706.0,,,4536.0,,,6.42,24.26928767123288,3575.24,72.49479452054796,0.7307123287671189,199.06874999999945,0
Arunachal Pradesh,East siang,2018,Potato,Whole Year,484.0,,,3129.0,,,6.46,23.84687671232877,2586.63,72.20024657534248,1.1531232876712316,-789.5412500000002,0
Arunachal Pradesh,East siang,2019,Potato,Whole Year,485.0,,,3137.0,,,6.47,24.05312328767123,3090.26,72.34657534246575,0.9468767123287698,-285.9112500000001,0
Arunachal Pradesh,East siang,2020,Potato,Whole Year,485.0,,,3148.0,,,6.49,23.764590163934425,4656.889999999999,73.29341530054644,1.2354098360655748,1280.718749999999,0
Arunachal Pradesh,East siang,2021,Potato,Whole Year,499.0,,,3439.0,,,6.89,24.063123287671235,2864.4700000000003,71.66895890410959,0.9368767123287647,-511.7012500000001,0
Arunachal Pradesh,East siang,2022,Potato,Whole Year,509.0,,,3511.0,,,6.9,23.615863013698632,4021.78,71.83298630136987,1.3841369863013675,645.6087499999999,0
Arunachal Pradesh,Kamle,2018,Potato,Whole Year,176.0,,,1432.0,,,8.14,22.08180821917808,2441.2,79.23361643835615,2.918191780821921,-436.97400000000016,0
Arunachal Pradesh,Kamle,2019,Potato,Whole Year,177.0,,,1440.0,,,8.14,22.246931506849315,2786.51,78.19405479452055,2.7530684931506855,-91.66399999999976,0
Arunachal Pradesh,Kamle,2020,Potato,Whole Year,177.0,,,1447.0,,,8.18,21.956967213114755,3582.4,80.3260655737705,3.043032786885245,704.2260000000001,0
Arunachal Pradesh,Kamle,2021,Potato,Whole Year,180.0,,,1465.0,,,8.14,22.26934246575342,2367.82,78.05386301369865,2.7306575342465784,-510.3539999999998,0
Arunachal Pradesh,Kamle,2022,Potato,Whole Year,183.0,,,1490.0,,,8.14,21.753561643835614,3212.9400000000005,78.64827397260274,3.2464383561643864,334.76600000000053,0
Arunachal Pradesh,Kra daadi,2015,Potato,Whole Year,100.0,,,350.0,,,3.5,14.742328767123286,2340.37,85.52369863013699,10.257671232876714,-118.11125000000038,0
Arunachal Pradesh,Kra daadi,2016,Potato,Whole Year,100.0,,,150.0,,,1.5,15.25049180327869,2251.73,84.4558469945355,9.74950819672131,-206.75125000000025,0
Arunachal Pradesh,Kra daadi,2017,Potato,Whole Year,105.0,,,202.0,,,1.92,15.161616438356164,2638.38,84.23317808219178,9.838383561643836,179.89874999999984,0
Arunachal Pradesh,Kra daadi,2018,Potato,Whole Year,109.0,,,234.0,,,2.15,14.686383561643837,2108.63,84.84630136986301,10.313616438356163,-349.85125000000016,0
Arunachal Pradesh,Kra daadi,2019,Potato,Whole Year,110.0,,,242.0,,,2.2,14.753780821917806,2344.3500000000004,83.79698630136987,10.246219178082194,-114.13124999999991,0
Arunachal Pradesh,Kra daadi,2020,Potato,Whole Year,110.0,,,247.0,,,2.25,14.696939890710382,3083.7000000000003,85.00969945355192,10.303060109289618,625.21875,0
Arunachal Pradesh,Kra daadi,2021,Potato,Whole Year,113.0,,,254.0,,,2.25,14.81249315068493,2172.37,84.18523287671233,10.18750684931507,-286.1112500000004,0
Arunachal Pradesh,Kra daadi,2022,Potato,Whole Year,117.0,,,263.0,,,2.25,14.592493150684932,2728.32,83.44564383561645,10.407506849315068,269.8387499999999,0
Arunachal Pradesh,Kurung kumey,2015,Potato,Whole Year,80.0,,,230.0,,,2.88,9.107123287671232,1357.09,86.43983561643836,15.892876712328768,-92.18374999999992,0
Arunachal Pradesh,Kurung kumey,2016,Potato,Whole Year,80.0,,,230.0,,,2.88,9.522103825136613,1338.38,84.70655737704918,15.477896174863387,-110.89374999999973,0
Arunachal Pradesh,Kurung kumey,2017,Potato,Whole Year,85.0,,,282.0,,,3.32,9.403917808219177,1552.9899999999998,84.7433698630137,15.596082191780823,103.71624999999995,0
Arunachal Pradesh,Kurung kumey,2018,Potato,Whole Year,89.0,,,314.0,,,3.53,8.935452054794522,1282.59,84.86104109589041,16.064547945205476,-166.68374999999992,0
Arunachal Pradesh,Kurung kumey,2019,Potato,Whole Year,90.0,,,322.0,,,3.58,8.914657534246576,1433.9,84.2273698630137,16.085342465753424,-15.373749999999745,0
Arunachal Pradesh,Kurung kumey,2020,Potato,Whole Year,90.0,,,327.0,,,3.63,8.931612021857923,1716.37,85.60674863387977,16.068387978142077,267.09625000000005,0
Arunachal Pradesh,Kurung kumey,2021,Potato,Whole Year,91.0,,,330.0,,,3.63,9.140931506849316,1328.2199999999998,84.79487671232876,15.859068493150684,-121.05375000000004,0
Arunachal Pradesh,Kurung kumey,2022,Potato,Whole Year,94.0,,,341.0,,,3.63,8.942383561643837,1584.65,84.79912328767124,16.057616438356163,135.37625000000025,0
Arunachal Pradesh,Lohit,2015,Potato,Whole Year,389.0,,,3102.0,,,7.97,17.85386301369863,2658.6000000000004,75.26682191780822,7.1461369863013715,-327.3512499999997,0
Arunachal Pradesh,Lohit,2016,Potato,Whole Year,389.0,,,3102.0,,,7.97,18.01814207650273,2798.4700000000003,77.74614754098361,6.9818579234972695,-187.48124999999982,0
Arunachal Pradesh,Lohit,2017,Potato,Whole Year,394.0,,,3154.0,,,8.01,18.246684931506845,3160.2,75.87901369863013,6.753315068493155,174.24874999999975,0
Arunachal Pradesh,Lohit,2018,Potato,Whole Year,398.0,,,3186.0,,,8.01,17.69931506849315,2301.61,75.4563287671233,7.300684931506851,-684.34125,0
Arunachal Pradesh,Lohit,2019,Potato,Whole Year,399.0,,,3194.0,,,8.01,17.91550684931507,2713.73,75.7194794520548,7.084493150684931,-272.22125000000005,0
Arunachal Pradesh,Lohit,2020,Potato,Whole Year,399.0,,,3201.0,,,8.02,17.64382513661202,4170.78,76.49912568306011,7.356174863387981,1184.8287499999997,0
Arunachal Pradesh,Lohit,2021,Potato,Whole Year,409.0,,,3272.0,,,8.0,17.976547945205482,2508.28,74.8127397260274,7.023452054794518,-477.6712499999999,0
Arunachal Pradesh,Lohit,2022,Potato,Whole Year,415.0,,,3322.0,,,8.0,17.556246575342467,3575.94,75.48284931506849,7.443753424657533,589.98875,0
Arunachal Pradesh,Longding,2015,Potato,Whole Year,83.0,,,420.0,,,5.06,20.83421917808219,2289.53,78.76660273972603,4.16578082191781,65.45499999999993,0
Arunachal Pradesh,Longding,2016,Potato,Whole Year,83.0,,,420.0,,,5.06,21.17155737704918,2000.13,79.35226775956285,3.8284426229508206,-223.94500000000016,0
Arunachal Pradesh,Longding,2017,Potato,Whole Year,88.0,,,472.0,,,5.36,21.20230136986301,2451.38,78.16071232876712,3.7976986301369884,227.30499999999984,0
Arunachal Pradesh,Longding,2018,Potato,Whole Year,92.0,,,504.0,,,5.48,20.855424657534247,1940.22,77.85564383561645,4.144575342465753,-283.85500000000025,0
Arunachal Pradesh,Longding,2019,Potato,Whole Year,93.0,,,512.0,,,5.51,21.175561643835614,2244.9300000000003,77.27257534246574,3.8244383561643858,20.855000000000018,0
Arunachal Pradesh,Longding,2020,Potato,Whole Year,93.0,,,518.0,,,5.57,20.863251366120217,2584.18,79.34937158469945,4.136748633879783,360.10499999999956,0
Arunachal Pradesh,Longding,2021,Potato,Whole Year,94.0,,,524.0,,,5.57,21.21520547945205,1749.5,76.91898630136987,3.784794520547951,-474.5750000000003,0
Arunachal Pradesh,Longding,2022,Potato,Whole Year,97.0,,,541.0,,,5.58,20.801726027397255,2532.73,77.30079452054795,4.198273972602745,308.65499999999975,0
Arunachal Pradesh,Lower dibang valley,2015,Potato,Whole Year,424.0,,,3080.0,,,7.26,23.830657534246573,3056.29,72.87063013698629,1.1693424657534273,-319.88125000000036,0
Arunachal Pradesh,Lower dibang valley,2016,Potato,Whole Year,424.0,,,3080.0,,,7.26,24.128169398907104,3157.81,73.6914480874317,0.8718306010928956,-218.36125000000038,0
Arunachal Pradesh,Lower dibang valley,2017,Potato,Whole Year,429.0,,,3132.0,,,7.3,24.26928767123288,3575.24,72.49479452054796,0.7307123287671189,199.06874999999945,0
Arunachal Pradesh,Lower dibang valley,2018,Potato,Whole Year,433.0,,,3172.0,,,7.33,23.84687671232877,2586.63,72.20024657534248,1.1531232876712316,-789.5412500000002,0
Arunachal Pradesh,Lower dibang valley,2019,Potato,Whole Year,434.0,,,3180.0,,,7.33,24.05312328767123,3090.26,72.34657534246575,0.9468767123287698,-285.9112500000001,0
Arunachal Pradesh,Lower dibang valley,2020,Potato,Whole Year,434.0,,,3187.0,,,7.34,23.764590163934425,4656.889999999999,73.29341530054644,1.2354098360655748,1280.718749999999,0
Arunachal Pradesh,Lower dibang valley,2021,Potato,Whole Year,444.0,,,3359.0,,,7.57,24.063123287671235,2864.4700000000003,71.66895890410959,0.9368767123287647,-511.7012500000001,0
Arunachal Pradesh,Lower dibang valley,2022,Potato,Whole Year,451.0,,,3414.0,,,7.57,23.615863013698632,4021.78,71.83298630136987,1.3841369863013675,645.6087499999999,0
Arunachal Pradesh,Lower siang,2018,Potato,Whole Year,439.0,,,2936.0,,,6.69,18.061671232876712,2489.94,82.64709589041095,6.938328767123288,-581.9740000000002,0
Arunachal Pradesh,Lower siang,2019,Potato,Whole Year,396.0,,,2650.0,,,6.69,18.19728767123288,2849.56,81.7761095890411,6.802712328767122,-222.35400000000027,0
Arunachal Pradesh,Lower siang,2020,Potato,Whole Year,396.0,,,2657.0,,,6.71,18.00448087431694,3939.33,83.39633879781421,6.99551912568306,867.4159999999997,0
Arunachal Pradesh,Lower siang,2021,Potato,Whole Year,404.0,,,2711.0,,,6.71,18.218356164383565,2606.15,81.85745205479452,6.7816438356164355,-465.7640000000001,0
Arunachal Pradesh,Lower siang,2022,Potato,Whole Year,413.0,,,2773.0,,,6.71,17.864684931506847,3474.59,81.50219178082192,7.135315068493153,402.67599999999993,0
Arunachal Pradesh,Lower subansiri,2015,Potato,Whole Year,384.0,,,3372.0,,,8.78,18.01849315068493,2654.79,84.13446575342465,6.981506849315071,-90.80124999999998,0
Arunachal Pradesh,Lower subansiri,2016,Potato,Whole Year,384.0,,,3092.0,,,8.05,18.436994535519126,2495.58,83.64379781420764,6.563005464480874,-250.01125000000002,0
Arunachal Pradesh,Lower subansiri,2017,Potato,Whole Year,389.0,,,3144.0,,,8.08,18.31304109589041,3014.39,83.21720547945205,6.686958904109591,268.7987499999999,0
Arunachal Pradesh,Lower subansiri,2018,Potato,Whole Year,265.0,,,2139.0,,,8.07,17.824931506849317,2420.32,83.82989041095891,7.1750684931506825,-325.2712499999998,0
Arunachal Pradesh,Lower subansiri,2019,Potato,Whole Year,266.0,,,2147.0,,,8.07,17.88668493150685,2677.9700000000003,82.69871232876712,7.113315068493151,-67.62124999999969,0
Arunachal Pradesh,Lower subansiri,2020,Potato,Whole Year,266.0,,,2154.0,,,8.1,17.805437158469946,3384.4,84.09300546448088,7.194562841530054,638.8087500000001,0
Arunachal Pradesh,Lower subansiri,2021,Potato,Whole Year,272.0,,,2200.0,,,8.09,17.939013698630138,2342.92,82.78298630136986,7.060986301369862,-402.6712499999999,0
Arunachal Pradesh,Lower subansiri,2022,Potato,Whole Year,279.0,,,2257.0,,,8.09,17.61249315068493,2974.36,83.0628493150685,7.38750684931507,228.76875000000018,0
Arunachal Pradesh,Namsai,2015,Potato,Whole Year,563.0,,,5016.0,,,8.91,20.965561643835617,2426.63,77.33424657534246,4.034438356164383,-133.97749999999996,0
Arunachal Pradesh,Namsai,2016,Potato,Whole Year,566.0,,,4693.0,,,8.29,20.953032786885245,2360.41,80.65579234972678,4.046967213114755,-200.19750000000022,0
Arunachal Pradesh,Namsai,2017,Potato,Whole Year,571.0,,,4745.0,,,8.31,21.07758904109589,2760.82,79.880301369863,3.922410958904109,200.2125000000001,0
Arunachal Pradesh,Namsai,2018,Potato,Whole Year,575.0,,,4777.0,,,8.31,20.69509589041096,2058.73,79.16443835616438,4.304904109589039,-501.87750000000005,0
Arunachal Pradesh,Namsai,2019,Potato,Whole Year,579.0,,,4790.0,,,8.27,20.973068493150684,2437.09,79.01032876712328,4.026931506849316,-123.51749999999993,0
Arunachal Pradesh,Namsai,2020,Potato,Whole Year,581.0,,,4797.0,,,8.26,20.69969945355191,3270.09,80.47590163934426,4.300300546448089,709.4825000000001,0
Arunachal Pradesh,Namsai,2021,Potato,Whole Year,596.0,,,4947.0,,,8.3,21.013369863013697,2104.27,78.12309589041097,3.986630136986303,-456.3375000000001,0
Arunachal Pradesh,Namsai,2022,Potato,Whole Year,604.0,,,5016.0,,,8.3,20.542246575342467,3066.82,79.03038356164383,4.4577534246575325,506.2125000000001,0
Arunachal Pradesh,Pakke kessang,2019,Potato,Whole Year,51.0,,,321.0,,,6.29,21.973589041095888,2188.67,77.82810958904109,3.026410958904112,79.36249999999973,0
Arunachal Pradesh,Pakke kessang,2020,Potato,Whole Year,51.0,,,327.0,,,6.41,21.7696174863388,2292.38,80.13065573770491,3.230382513661201,183.07249999999976,0
Arunachal Pradesh,Pakke kessang,2021,Potato,Whole Year,52.0,,,333.0,,,6.4,22.096246575342462,1748.65,77.20824657534246,2.9037534246575376,-360.65750000000025,0
Arunachal Pradesh,Pakke kessang,2022,Potato,Whole Year,56.0,,,359.0,,,6.41,21.619342465753423,2207.53,78.90657534246576,3.380657534246577,98.22249999999985,0
Arunachal Pradesh,Papum pare,2015,Potato,Whole Year,320.0,,,3177.0,,,9.93,18.01849315068493,2654.79,84.13446575342465,6.981506849315071,-90.80125000000044,0
Arunachal Pradesh,Papum pare,2016,Potato,Whole Year,326.0,,,2857.0,,,8.76,18.436994535519126,2495.58,83.64379781420764,6.563005464480874,-250.01125000000047,0
Arunachal Pradesh,Papum pare,2017,Potato,Whole Year,326.0,,,2857.0,,,8.76,18.31304109589041,3014.39,83.21720547945205,6.686958904109591,268.7987499999995,0
Arunachal Pradesh,Papum pare,2018,Potato,Whole Year,330.0,,,2889.0,,,8.75,17.824931506849317,2420.32,83.82989041095891,7.1750684931506825,-325.27125000000024,0
Arunachal Pradesh,Papum pare,2019,Potato,Whole Year,331.0,,,2897.0,,,8.75,17.88668493150685,2677.9700000000003,82.69871232876712,7.113315068493151,-67.62125000000015,0
Arunachal Pradesh,Papum pare,2020,Potato,Whole Year,331.0,,,2904.0,,,8.77,17.805437158469946,3384.4,84.09300546448088,7.194562841530054,638.8087499999997,0
Arunachal Pradesh,Papum pare,2021,Potato,Whole Year,338.0,,,2964.0,,,8.77,17.939013698630138,2342.92,82.78298630136986,7.060986301369862,-402.6712500000003,0
Arunachal Pradesh,Papum pare,2022,Potato,Whole Year,346.0,,,3035.0,,,8.77,17.61249315068493,2974.36,83.0628493150685,7.38750684931507,228.76874999999973,0
Arunachal Pradesh,Shi yomi,2019,Potato,Whole Year,34.0,,,236.0,,,6.94,12.531123287671232,2162.82,85.18271232876712,12.468876712328768,-362.7750000000001,0
Arunachal Pradesh,Shi yomi,2020,Potato,Whole Year,34.0,,,243.0,,,7.15,12.389371584699454,3104.71,86.31306010928961,12.610628415300546,579.1149999999998,0
Arunachal Pradesh,Shi yomi,2021,Potato,Whole Year,35.0,,,250.0,,,7.14,12.638246575342466,2133.8500000000004,85.284,12.361753424657534,-391.7449999999999,0
Arunachal Pradesh,Shi yomi,2022,Potato,Whole Year,40.0,,,286.0,,,7.15,12.366136986301369,2701.0,83.97246575342466,12.633863013698631,175.40499999999975,0
Arunachal Pradesh,Siang,2015,Potato,Whole Year,427.0,,,2664.0,,,6.24,16.075589041095892,2557.97,81.898,8.924410958904108,-200.36000000000013,0
Arunachal Pradesh,Siang,2016,Potato,Whole Year,427.0,,,2664.0,,,6.24,16.527923497267757,2603.29,81.40961748633879,8.472076502732243,-155.03999999999996,0
Arunachal Pradesh,Siang,2017,Potato,Whole Year,432.0,,,2716.0,,,6.29,16.65254794520548,2845.59,80.73421917808218,8.34745205479452,87.26000000000022,0
Arunachal Pradesh,Siang,2018,Potato,Whole Year,447.0,,,2148.0,,,4.81,16.156684931506852,2102.06,80.50350684931506,8.843315068493148,-656.27,0
Arunachal Pradesh,Siang,2019,Potato,Whole Year,448.0,,,2756.0,,,6.15,16.270630136986302,2461.32,80.93008219178083,8.729369863013698,-297.00999999999976,0
Arunachal Pradesh,Siang,2020,Potato,Whole Year,448.0,,,2763.0,,,6.17,16.057377049180328,3865.000000000001,82.14467213114754,8.942622950819672,1106.670000000001,0
Arunachal Pradesh,Siang,2021,Potato,Whole Year,458.0,,,2939.0,,,6.42,16.334465753424656,2413.79,80.77561643835617,8.665534246575344,-344.53999999999996,0
Arunachal Pradesh,Siang,2022,Potato,Whole Year,469.0,,,3012.0,,,6.42,16.01254794520548,3217.62,80.38991780821918,8.98745205479452,459.28999999999996,0
Arunachal Pradesh,Tawang,2015,Potato,Whole Year,504.0,,,4569.0,,,9.07,7.89241095890411,1097.81,83.31515068493151,17.107589041095892,-42.215000000000146,0
Arunachal Pradesh,Tawang,2016,Potato,Whole Year,510.0,,,4289.0,,,8.41,8.153524590163935,1004.07,81.37901639344263,16.846475409836067,-135.95500000000004,0
Arunachal Pradesh,Tawang,2017,Potato,Whole Year,510.0,,,4289.0,,,8.41,8.146219178082191,1090.36,80.7724109589041,16.85378082191781,-49.66500000000019,0
Arunachal Pradesh,Tawang,2018,Potato,Whole Year,514.0,,,4321.0,,,8.41,7.532520547945205,1073.34,80.39698630136986,17.467479452054796,-66.68500000000017,0
Arunachal Pradesh,Tawang,2019,Potato,Whole Year,515.0,,,4329.0,,,8.41,7.535260273972604,1270.52,80.35994520547945,17.464739726027396,130.4949999999999,0
Arunachal Pradesh,Tawang,2020,Potato,Whole Year,517.0,,,4336.0,,,8.39,7.537759562841529,1321.87,81.14661202185792,17.46224043715847,181.8449999999998,0
Arunachal Pradesh,Tawang,2021,Potato,Whole Year,532.0,,,4631.0,,,8.7,7.889999999999999,891.9100000000001,80.9630684931507,17.11,-248.115,0
Arunachal Pradesh,Tawang,2022,Potato,Whole Year,542.0,,,4721.0,,,8.71,7.791013698630137,1370.3200000000002,81.88953424657534,17.208986301369862,230.29500000000007,0
Arunachal Pradesh,Tirap,2015,Potato,Whole Year,169.0,,,1255.0,,,7.43,20.83421917808219,2289.53,78.76660273972603,4.16578082191781,65.45499999999993,0
Arunachal Pradesh,Tirap,2016,Potato,Whole Year,169.0,,,1255.0,,,7.43,21.17155737704918,2000.13,79.35226775956285,3.8284426229508206,-223.94500000000016,0
Arunachal Pradesh,Tirap,2017,Potato,Whole Year,174.0,,,1307.0,,,7.51,21.20230136986301,2451.38,78.16071232876712,3.7976986301369884,227.30499999999984,0
Arunachal Pradesh,Tirap,2018,Potato,Whole Year,178.0,,,1339.0,,,7.52,20.855424657534247,1940.22,77.85564383561645,4.144575342465753,-283.85500000000025,0
Arunachal Pradesh,Tirap,2019,Potato,Whole Year,179.0,,,1347.0,,,7.53,21.175561643835614,2244.9300000000003,77.27257534246574,3.8244383561643858,20.855000000000018,0
Arunachal Pradesh,Tirap,2020,Potato,Whole Year,179.0,,,1353.0,,,7.56,20.863251366120217,2584.18,79.34937158469945,4.136748633879783,360.10499999999956,0
Arunachal Pradesh,Tirap,2021,Potato,Whole Year,182.0,,,1365.0,,,7.5,21.21520547945205,1749.5,76.91898630136987,3.784794520547951,-474.5750000000003,0
Arunachal Pradesh,Tirap,2022,Potato,Whole Year,187.0,,,1403.0,,,7.5,20.801726027397255,2532.73,77.30079452054795,4.198273972602745,308.65499999999975,0
Arunachal Pradesh,Upper siang,2015,Potato,Whole Year,189.0,,,1459.0,,,7.72,16.075589041095892,2557.97,81.898,8.924410958904108,-200.36000000000013,0
Arunachal Pradesh,Upper siang,2016,Potato,Whole Year,189.0,,,1459.0,,,7.72,16.527923497267757,2603.29,81.40961748633879,8.472076502732243,-155.03999999999996,0
Arunachal Pradesh,Upper siang,2017,Potato,Whole Year,194.0,,,1511.0,,,7.79,16.65254794520548,2845.59,80.73421917808218,8.34745205479452,87.26000000000022,0
Arunachal Pradesh,Upper siang,2018,Potato,Whole Year,198.0,,,1543.0,,,7.79,16.156684931506852,2102.06,80.50350684931506,8.843315068493148,-656.27,0
Arunachal Pradesh,Upper siang,2019,Potato,Whole Year,199.0,,,1551.0,,,7.79,16.270630136986302,2461.32,80.93008219178083,8.729369863013698,-297.00999999999976,0
Arunachal Pradesh,Upper siang,2020,Potato,Whole Year,199.0,,,1557.0,,,7.82,16.057377049180328,3865.000000000001,82.14467213114754,8.942622950819672,1106.670000000001,0
Arunachal Pradesh,Upper siang,2021,Potato,Whole Year,205.0,,,1599.0,,,7.8,16.334465753424656,2413.79,80.77561643835617,8.665534246575344,-344.53999999999996,0
Arunachal Pradesh,Upper siang,2022,Potato,Whole Year,213.0,,,1662.0,,,7.8,16.01254794520548,3217.62,80.38991780821918,8.98745205479452,459.28999999999996,0
Arunachal Pradesh,Upper subansiri,2015,Potato,Whole Year,274.0,,,2495.0,,,9.11,12.34504109589041,2289.36,86.03071232876714,12.65495890410959,-81.7175000000002,0
Arunachal Pradesh,Upper subansiri,2016,Potato,Whole Year,274.0,,,2215.0,,,8.08,12.923087431693988,2243.14,84.95915300546447,12.076912568306012,-127.93750000000045,0
Arunachal Pradesh,Upper subansiri,2017,Potato,Whole Year,279.0,,,2267.0,,,8.13,12.941972602739728,2456.7200000000003,84.98663013698629,12.058027397260272,85.64249999999993,0
Arunachal Pradesh,Upper subansiri,2018,Potato,Whole Year,239.0,,,1935.0,,,8.1,12.39276712328767,1877.02,85.43079452054793,12.60723287671233,-494.05750000000035,0
